first_name,last_name,payment_date,SUM(amount)
Jon,Stephens,2005-08-17 21:09:23,2.99
Jon,Stephens,2005-08-17 21:11:57,4.99
Jon,Stephens,2005-08-17 21:13:35,3.99
Mike,Hillyer,2005-08-17 21:24:47,2.99
Mike,Hillyer,2005-08-17 21:24:48,2.99
Mike,Hillyer,2005-08-17 21:31:46,6.99
Jon,Stephens,2005-08-17 21:36:47,4.99
Mike,Hillyer,2005-08-17 21:37:08,2.99
Jon,Stephens,2005-08-17 21:39:40,4.99
Jon,Stephens,2005-08-17 21:46:47,1.99
Jon,Stephens,2005-08-17 21:49:14,6.99
Mike,Hillyer,2005-08-17 21:50:25,9.99
Jon,Stephens,2005-08-17 21:50:39,2.99
Jon,Stephens,2005-08-17 21:50:57,0.99
Mike,Hillyer,2005-08-17 21:54:55,4.99
Jon,Stephens,2005-08-17 21:58:19,0.99
Jon,Stephens,2005-08-17 21:59:14,4.99
Mike,Hillyer,2005-08-17 22:00:22,2.99
Mike,Hillyer,2005-08-17 22:04:17,1.99
Mike,Hillyer,2005-08-17 22:08:04,4.99
Mike,Hillyer,2005-08-17 22:10:46,4.99
Jon,Stephens,2005-08-17 22:13:15,4.99
Mike,Hillyer,2005-08-17 22:13:37,2.99
Mike,Hillyer,2005-08-17 22:16:49,1.99
Jon,Stephens,2005-08-17 22:17:09,4.99
Mike,Hillyer,2005-08-17 22:20:01,4.99
Jon,Stephens,2005-08-17 22:20:12,2.99
Jon,Stephens,2005-08-17 22:20:16,5.99
Jon,Stephens,2005-08-17 22:20:29,5.99
Mike,Hillyer,2005-08-17 22:21:43,0.99
Jon,Stephens,2005-08-17 22:22:50,4.99
Jon,Stephens,2005-08-17 22:28:15,0.99
Mike,Hillyer,2005-08-17 22:28:40,2.99
Mike,Hillyer,2005-08-17 22:31:04,2.99
Jon,Stephens,2005-08-17 22:32:37,4.99
Jon,Stephens,2005-08-17 22:32:50,7.99
Jon,Stephens,2005-08-17 22:35:24,4.99
Mike,Hillyer,2005-08-17 22:38:31,4.99
Jon,Stephens,2005-08-17 22:38:54,0.99
Mike,Hillyer,2005-08-17 22:41:10,1.99
Jon,Stephens,2005-08-17 22:45:26,6.99
Mike,Hillyer,2005-08-17 22:49:09,1.99
Jon,Stephens,2005-08-17 22:53:00,2.99
Mike,Hillyer,2005-08-17 22:54:45,5.99
Jon,Stephens,2005-08-17 22:55:32,4.99
Jon,Stephens,2005-08-17 22:56:24,3.99
Jon,Stephens,2005-08-17 22:56:39,6.99
Jon,Stephens,2005-08-17 22:58:35,4.99
Jon,Stephens,2005-08-17 22:59:46,6.99
Jon,Stephens,2005-08-17 22:59:55,2.99
Jon,Stephens,2005-08-17 23:00:31,5.99
Mike,Hillyer,2005-08-17 23:01:00,1.99
Mike,Hillyer,2005-08-17 23:02:00,7.99
Mike,Hillyer,2005-08-17 23:04:15,4.99
Jon,Stephens,2005-08-17 23:11:12,0.99
Mike,Hillyer,2005-08-17 23:14:25,3.99
Mike,Hillyer,2005-08-17 23:16:44,2.99
Mike,Hillyer,2005-08-17 23:16:46,4.99
Mike,Hillyer,2005-08-17 23:20:40,2.99
Jon,Stephens,2005-08-17 23:20:45,9.99
Mike,Hillyer,2005-08-17 23:22:18,0.99
Mike,Hillyer,2005-08-17 23:22:46,2.99
Mike,Hillyer,2005-08-17 23:24:25,1.99
Mike,Hillyer,2005-08-17 23:25:21,7.99
Jon,Stephens,2005-08-17 23:31:09,5.99
Mike,Hillyer,2005-08-17 23:31:25,7.99
Jon,Stephens,2005-08-17 23:34:16,2.99
Mike,Hillyer,2005-08-17 23:37:03,2.99
Jon,Stephens,2005-08-17 23:47:16,0.99
Mike,Hillyer,2005-08-17 23:49:43,1.99
Jon,Stephens,2005-08-17 23:50:24,2.99
Mike,Hillyer,2005-08-17 23:51:30,7.99
Jon,Stephens,2005-08-17 23:52:26,6.99
Jon,Stephens,2005-08-17 23:55:54,7.99
Mike,Hillyer,2005-08-17 23:57:13,6.99
Mike,Hillyer,2005-08-17 23:57:55,2.99
Mike,Hillyer,2005-08-18 00:04:12,5.99
Mike,Hillyer,2005-08-18 00:06:26,2.99
Mike,Hillyer,2005-08-18 00:10:04,12.98
Jon,Stephens,2005-08-18 00:10:20,2.99
Jon,Stephens,2005-08-18 00:13:15,0.99
Jon,Stephens,2005-08-18 00:13:51,3.99
Jon,Stephens,2005-08-18 00:13:55,2.99
Mike,Hillyer,2005-08-18 00:14:03,2.99
Mike,Hillyer,2005-08-18 00:21:35,4.99
Jon,Stephens,2005-08-18 00:22:30,4.99
Mike,Hillyer,2005-08-18 00:23:56,2.99
Jon,Stephens,2005-08-18 00:24:30,2.99
Mike,Hillyer,2005-08-18 00:27:33,7.99
Mike,Hillyer,2005-08-18 00:33:45,2.99
Mike,Hillyer,2005-08-18 00:34:20,1.99
Mike,Hillyer,2005-08-18 00:36:09,7.99
Jon,Stephens,2005-08-18 00:37:59,2.99
Mike,Hillyer,2005-08-18 00:41:46,6.99
Jon,Stephens,2005-08-18 00:44:30,3.99
Mike,Hillyer,2005-08-18 00:46:01,2.99
Jon,Stephens,2005-08-18 00:46:38,4.99
Jon,Stephens,2005-08-18 00:53:37,8.99
Jon,Stephens,2005-08-18 00:57:06,9.99
Mike,Hillyer,2005-08-18 01:00:02,2.99
Jon,Stephens,2005-08-18 01:03:52,2.99
Mike,Hillyer,2005-08-18 01:05:54,2.99
Mike,Hillyer,2005-08-18 01:06:10,0.99
Mike,Hillyer,2005-08-18 01:06:13,4.99
Mike,Hillyer,2005-08-18 01:07:00,1.99
Jon,Stephens,2005-08-18 01:08:34,3.99
Jon,Stephens,2005-08-18 01:08:53,2.99
Mike,Hillyer,2005-08-18 01:10:17,4.99
Jon,Stephens,2005-08-18 01:10:33,7.99
Jon,Stephens,2005-08-18 01:15:47,3.99
Jon,Stephens,2005-08-18 01:17:32,5.99
Jon,Stephens,2005-08-18 01:21:21,2.99
Mike,Hillyer,2005-08-18 01:28:15,0.99
Jon,Stephens,2005-08-18 01:28:18,4.99
Jon,Stephens,2005-08-18 01:30:19,2.99
Jon,Stephens,2005-08-18 01:34:13,5.99
Mike,Hillyer,2005-08-18 01:36:00,0.99
Mike,Hillyer,2005-08-18 01:40:14,2.99
Mike,Hillyer,2005-08-18 01:43:36,2.99
Jon,Stephens,2005-08-18 01:45:50,1.99
Mike,Hillyer,2005-08-18 01:51:43,4.99
Jon,Stephens,2005-08-18 01:51:44,5.99
Jon,Stephens,2005-08-18 01:54:44,2.99
Jon,Stephens,2005-08-18 01:57:11,0.99
Mike,Hillyer,2005-08-18 02:01:40,2.99
Jon,Stephens,2005-08-18 02:03:59,3.99
Mike,Hillyer,2005-08-18 02:04:47,1.99
Mike,Hillyer,2005-08-18 02:07:49,2.99
Jon,Stephens,2005-08-18 02:08:48,3.99
Jon,Stephens,2005-08-18 02:08:58,6.99
Mike,Hillyer,2005-08-18 02:09:20,2.99
Mike,Hillyer,2005-08-18 02:09:23,4.99
Jon,Stephens,2005-08-18 02:12:33,2.99
Jon,Stephens,2005-08-18 02:14:06,4.99
Mike,Hillyer,2005-08-18 02:14:08,1.99
Jon,Stephens,2005-08-18 02:18:52,5.99
Mike,Hillyer,2005-08-18 02:20:35,7.99
Mike,Hillyer,2005-08-18 02:21:08,8.99
Mike,Hillyer,2005-08-18 02:22:20,0.99
Mike,Hillyer,2005-08-18 02:24:07,1.99
Jon,Stephens,2005-08-18 02:25:25,4.99
Mike,Hillyer,2005-08-18 02:27:20,2.99
Jon,Stephens,2005-08-18 02:27:29,4.99
Mike,Hillyer,2005-08-18 02:31:18,9.99
Mike,Hillyer,2005-08-18 02:33:29,4.99
Mike,Hillyer,2005-08-18 02:33:55,5.99
Mike,Hillyer,2005-08-18 02:34:22,0.99
Mike,Hillyer,2005-08-18 02:35:39,7.99
Mike,Hillyer,2005-08-18 02:37:07,0.99
Mike,Hillyer,2005-08-18 02:44:44,0.99
Jon,Stephens,2005-08-18 02:48:14,4.99
Mike,Hillyer,2005-08-18 02:49:54,4.99
Mike,Hillyer,2005-08-18 02:50:02,4.99
Jon,Stephens,2005-08-18 02:50:51,5.99
Jon,Stephens,2005-08-18 02:58:40,2.99
Mike,Hillyer,2005-08-18 02:59:09,0.99
Mike,Hillyer,2005-08-18 03:00:11,7.99
Mike,Hillyer,2005-08-18 03:00:48,0.99
Jon,Stephens,2005-08-18 03:04:28,4.99
Mike,Hillyer,2005-08-18 03:08:10,2.99
Jon,Stephens,2005-08-18 03:08:23,0.99
Jon,Stephens,2005-08-18 03:11:04,8.99
Mike,Hillyer,2005-08-18 03:11:44,3.99
Mike,Hillyer,2005-08-18 03:14:14,0.99
Mike,Hillyer,2005-08-18 03:16:54,0.99
Jon,Stephens,2005-08-18 03:17:33,5.99
Mike,Hillyer,2005-08-18 03:17:50,0.99
Mike,Hillyer,2005-08-18 03:19:29,4.99
Jon,Stephens,2005-08-18 03:24:38,4.99
Jon,Stephens,2005-08-18 03:25:08,2.99
Jon,Stephens,2005-08-18 03:26:42,0.99
Mike,Hillyer,2005-08-18 03:27:11,2.99
Mike,Hillyer,2005-08-18 03:33:17,0.99
Jon,Stephens,2005-08-18 03:37:31,1.99
Jon,Stephens,2005-08-18 03:38:54,6.99
Jon,Stephens,2005-08-18 03:39:11,4.99
Mike,Hillyer,2005-08-18 03:46:40,4.99
Mike,Hillyer,2005-08-18 03:48:41,5.99
Mike,Hillyer,2005-08-18 03:51:51,2.99
Mike,Hillyer,2005-08-18 03:53:18,5.99
Mike,Hillyer,2005-08-18 03:53:34,2.99
Mike,Hillyer,2005-08-18 03:57:29,0.99
Jon,Stephens,2005-08-18 03:59:02,4.99
Jon,Stephens,2005-08-18 03:59:51,6.99
Jon,Stephens,2005-08-18 04:00:50,0.99
Jon,Stephens,2005-08-18 04:05:29,2.99
Mike,Hillyer,2005-08-18 04:07:20,4.99
Mike,Hillyer,2005-08-18 04:09:39,1.99
Mike,Hillyer,2005-08-18 04:11:03,8.99
Mike,Hillyer,2005-08-18 04:11:13,4.99
Mike,Hillyer,2005-08-18 04:14:35,2.99
Jon,Stephens,2005-08-18 04:15:43,6.99
Jon,Stephens,2005-08-18 04:16:06,8.99
Jon,Stephens,2005-08-18 04:16:15,2.99
Jon,Stephens,2005-08-18 04:16:18,0.99
Mike,Hillyer,2005-08-18 04:17:33,5.99
Jon,Stephens,2005-08-18 04:22:01,4.99
Mike,Hillyer,2005-08-18 04:22:31,2.99
Jon,Stephens,2005-08-18 04:24:30,6.99
Jon,Stephens,2005-08-18 04:26:54,0.99
Mike,Hillyer,2005-08-18 04:27:54,6.99
Mike,Hillyer,2005-08-18 04:32:05,2.99
Mike,Hillyer,2005-08-18 04:33:11,4.99
Jon,Stephens,2005-08-18 04:39:10,2.99
Mike,Hillyer,2005-08-18 04:40:50,6.99
Jon,Stephens,2005-08-18 04:41:47,7.99
Jon,Stephens,2005-08-18 04:42:02,4.99
Mike,Hillyer,2005-08-18 04:43:22,0.99
Mike,Hillyer,2005-08-18 04:46:45,5.99
Mike,Hillyer,2005-08-18 04:47:30,4.99
Jon,Stephens,2005-08-18 04:49:27,4.99
Jon,Stephens,2005-08-18 04:50:32,4.99
Mike,Hillyer,2005-08-18 04:54:20,6.99
Jon,Stephens,2005-08-18 04:54:25,6.99
Mike,Hillyer,2005-08-18 04:55:49,4.99
Jon,Stephens,2005-08-18 04:56:43,2.99
Jon,Stephens,2005-08-18 04:57:59,2.99
Mike,Hillyer,2005-08-18 04:58:06,5.99
Mike,Hillyer,2005-08-18 05:01:20,2.99
Jon,Stephens,2005-08-18 05:05:28,8.99
Mike,Hillyer,2005-08-18 05:08:03,6.99
Jon,Stephens,2005-08-18 05:08:37,4.99
Jon,Stephens,2005-08-18 05:08:54,8.99
Mike,Hillyer,2005-08-18 05:13:36,4.99
Jon,Stephens,2005-08-18 05:14:44,8.99
Jon,Stephens,2005-08-18 05:15:46,5.99
Jon,Stephens,2005-08-18 05:16:28,3.99
Jon,Stephens,2005-08-18 05:19:57,0.99
Mike,Hillyer,2005-08-18 05:30:31,2.99
Mike,Hillyer,2005-08-18 05:32:32,2.99
Mike,Hillyer,2005-08-18 05:36:14,6.99
Jon,Stephens,2005-08-18 05:36:20,2.99
Mike,Hillyer,2005-08-18 05:41:39,4.99
Mike,Hillyer,2005-08-18 05:43:22,7.99
Mike,Hillyer,2005-08-18 05:44:29,0.99
Jon,Stephens,2005-08-18 05:46:29,2.99
Mike,Hillyer,2005-08-18 05:47:55,4.99
Jon,Stephens,2005-08-18 05:48:23,8.99
Jon,Stephens,2005-08-18 05:48:53,0.99
Mike,Hillyer,2005-08-18 05:58:40,2.99
Jon,Stephens,2005-08-18 06:02:34,2.99
Jon,Stephens,2005-08-18 06:07:00,0.99
Mike,Hillyer,2005-08-18 06:07:26,2.99
Mike,Hillyer,2005-08-18 06:07:31,8.99
Mike,Hillyer,2005-08-18 06:10:02,4.99
Jon,Stephens,2005-08-18 06:15:06,5.99
Mike,Hillyer,2005-08-18 06:16:09,2.99
Mike,Hillyer,2005-08-18 06:17:06,0.99
Jon,Stephens,2005-08-18 06:21:56,4.99
Jon,Stephens,2005-08-18 06:26:45,2.99
Mike,Hillyer,2005-08-18 06:26:51,4.99
Mike,Hillyer,2005-08-18 06:27:05,3.99
Jon,Stephens,2005-08-18 06:35:28,2.99
Mike,Hillyer,2005-08-18 06:36:22,8.99
Mike,Hillyer,2005-08-18 06:38:20,0.99
Mike,Hillyer,2005-08-18 06:41:30,5.99
Jon,Stephens,2005-08-18 06:41:59,0.99
Mike,Hillyer,2005-08-18 06:43:22,6.99
Jon,Stephens,2005-08-18 06:43:56,1.99
Jon,Stephens,2005-08-18 06:44:30,1.99
Jon,Stephens,2005-08-18 06:46:33,6.99
Jon,Stephens,2005-08-18 06:47:19,3.99
Jon,Stephens,2005-08-18 06:51:05,2.99
Jon,Stephens,2005-08-18 06:51:39,0.99
Jon,Stephens,2005-08-18 06:52:36,2.99
Jon,Stephens,2005-08-18 06:59:15,2.99
Mike,Hillyer,2005-08-18 06:59:41,1.99
Mike,Hillyer,2005-08-18 07:02:24,2.99
Mike,Hillyer,2005-08-18 07:04:24,4.99
Mike,Hillyer,2005-08-18 07:05:06,4.99
Mike,Hillyer,2005-08-18 07:07:01,4.99
Mike,Hillyer,2005-08-18 07:09:27,0.99
Jon,Stephens,2005-08-18 07:12:46,2.99
Mike,Hillyer,2005-08-18 07:15:13,4.99
Mike,Hillyer,2005-08-18 07:15:19,4.99
Jon,Stephens,2005-08-18 07:16:58,3.99
Jon,Stephens,2005-08-18 07:17:55,4.99
Jon,Stephens,2005-08-18 07:18:10,0.99
Mike,Hillyer,2005-08-18 07:21:47,5.99
Mike,Hillyer,2005-08-18 07:23:42,2.99
Jon,Stephens,2005-08-18 07:29:46,4.99
Jon,Stephens,2005-08-18 07:32:12,5.99
Jon,Stephens,2005-08-18 07:33:08,2.99
Mike,Hillyer,2005-08-18 07:34:07,7.99
Mike,Hillyer,2005-08-18 07:36:23,0.99
Jon,Stephens,2005-08-18 07:37:05,2.99
Jon,Stephens,2005-08-18 07:40:52,2.99
Mike,Hillyer,2005-08-18 07:41:43,4.99
Mike,Hillyer,2005-08-18 07:44:05,0.99
Mike,Hillyer,2005-08-18 07:46:35,2.99
Mike,Hillyer,2005-08-18 07:47:31,0.99
Jon,Stephens,2005-08-18 07:48:05,0.99
Mike,Hillyer,2005-08-18 07:52:49,7.99
Jon,Stephens,2005-08-18 07:55:09,5.98
Jon,Stephens,2005-08-18 07:55:14,0.99
Mike,Hillyer,2005-08-18 07:57:14,8.99
Mike,Hillyer,2005-08-18 07:57:38,6.99
Mike,Hillyer,2005-08-18 07:57:43,6.99
Jon,Stephens,2005-08-18 07:57:47,2.99
Jon,Stephens,2005-08-18 08:02:46,2.99
Mike,Hillyer,2005-08-18 08:04:35,9.99
Jon,Stephens,2005-08-18 08:07:25,8.99
Jon,Stephens,2005-08-18 08:07:45,3.99
Jon,Stephens,2005-08-18 08:20:08,4.99
Jon,Stephens,2005-08-18 08:20:29,2.99
Mike,Hillyer,2005-08-18 08:26:05,0.99
Jon,Stephens,2005-08-18 08:26:13,0.99
Jon,Stephens,2005-08-18 08:26:48,0.99
Mike,Hillyer,2005-08-18 08:27:28,1.99
Jon,Stephens,2005-08-18 08:31:43,0.99
Jon,Stephens,2005-08-18 08:32:33,8.99
Mike,Hillyer,2005-08-18 08:36:03,0.99
Jon,Stephens,2005-08-18 08:36:58,0.99
Mike,Hillyer,2005-08-18 08:39:33,2.99
Mike,Hillyer,2005-08-18 08:45:57,0.99
Mike,Hillyer,2005-08-18 08:46:24,2.99
Mike,Hillyer,2005-08-18 08:48:09,2.99
Mike,Hillyer,2005-08-18 08:48:36,4.99
Mike,Hillyer,2005-08-18 08:51:42,1.99
Jon,Stephens,2005-08-18 08:52:53,4.99
Mike,Hillyer,2005-08-18 08:57:58,5.99
Jon,Stephens,2005-08-18 09:02:41,5.99
Mike,Hillyer,2005-08-18 09:05:15,2.99
Jon,Stephens,2005-08-18 09:06:30,4.99
Jon,Stephens,2005-08-18 09:11:23,9.99
Jon,Stephens,2005-08-18 09:12:52,9.99
Mike,Hillyer,2005-08-18 09:13:24,4.99
Jon,Stephens,2005-08-18 09:13:42,10.99
Jon,Stephens,2005-08-18 09:19:12,2.99
Jon,Stephens,2005-08-18 09:20:51,0.99
Mike,Hillyer,2005-08-18 09:27:34,3.99
Jon,Stephens,2005-08-18 09:31:05,6.99
Mike,Hillyer,2005-08-18 09:36:34,4.99
Mike,Hillyer,2005-08-18 09:37:30,6.99
Jon,Stephens,2005-08-18 09:38:02,2.99
Mike,Hillyer,2005-08-18 09:39:26,4.99
Mike,Hillyer,2005-08-18 09:40:38,2.99
Mike,Hillyer,2005-08-18 09:43:58,0.99
Jon,Stephens,2005-08-18 09:45:33,8.99
Mike,Hillyer,2005-08-18 09:47:57,0.99
Mike,Hillyer,2005-08-18 09:49:52,5.99
Jon,Stephens,2005-08-18 09:50:34,2.99
Jon,Stephens,2005-08-18 09:50:40,9.99
Mike,Hillyer,2005-08-18 09:54:01,4.99
Jon,Stephens,2005-08-18 09:56:48,2.99
Mike,Hillyer,2005-08-18 09:57:00,4.99
Jon,Stephens,2005-08-18 09:59:36,4.99
Mike,Hillyer,2005-08-18 10:01:48,4.99
Jon,Stephens,2005-08-18 10:01:50,4.99
Jon,Stephens,2005-08-18 10:04:06,5.99
Mike,Hillyer,2005-08-18 10:13:12,4.99
Jon,Stephens,2005-08-18 10:14:52,8.99
Jon,Stephens,2005-08-18 10:16:57,8.99
Jon,Stephens,2005-08-18 10:18:06,5.99
Mike,Hillyer,2005-08-18 10:24:11,4.99
Mike,Hillyer,2005-08-18 10:24:17,6.99
Jon,Stephens,2005-08-18 10:24:21,3.99
Jon,Stephens,2005-08-18 10:26:46,6.99
Jon,Stephens,2005-08-18 10:32:41,0.99
Jon,Stephens,2005-08-18 10:34:59,2.99
Jon,Stephens,2005-08-18 10:35:13,5.99
Jon,Stephens,2005-08-18 10:37:49,4.99
Mike,Hillyer,2005-08-18 10:38:08,0.99
Mike,Hillyer,2005-08-18 10:38:31,7.99
Mike,Hillyer,2005-08-18 10:41:05,3.99
Mike,Hillyer,2005-08-18 10:42:43,9.99
Mike,Hillyer,2005-08-18 10:42:52,8.99
Mike,Hillyer,2005-08-18 10:44:57,3.99
Mike,Hillyer,2005-08-18 10:47:35,0.99
Jon,Stephens,2005-08-18 10:47:57,2.99
Mike,Hillyer,2005-08-18 10:50:07,2.99
Mike,Hillyer,2005-08-18 10:50:59,5.99
Mike,Hillyer,2005-08-18 10:53:12,0.99
Jon,Stephens,2005-08-18 10:56:20,2.99
Mike,Hillyer,2005-08-18 10:56:29,2.99
Mike,Hillyer,2005-08-18 10:57:01,4.99
Mike,Hillyer,2005-08-18 10:59:04,0.99
Mike,Hillyer,2005-08-18 11:03:04,0.99
Jon,Stephens,2005-08-18 11:04:04,2.99
Jon,Stephens,2005-08-18 11:04:42,0.99
Mike,Hillyer,2005-08-18 11:14:35,6.99
Mike,Hillyer,2005-08-18 11:17:07,3.99
Jon,Stephens,2005-08-18 11:19:02,2.99
Jon,Stephens,2005-08-18 11:19:47,4.99
Mike,Hillyer,2005-08-18 11:21:51,4.99
Mike,Hillyer,2005-08-18 11:22:53,5.99
Jon,Stephens,2005-08-18 11:25:11,4.99
Mike,Hillyer,2005-08-18 11:25:13,7.99
Jon,Stephens,2005-08-18 11:28:14,0.99
Mike,Hillyer,2005-08-18 11:28:55,2.99
Jon,Stephens,2005-08-18 11:31:34,4.99
Mike,Hillyer,2005-08-18 11:33:34,6.99
Mike,Hillyer,2005-08-18 11:35:02,0.99
Mike,Hillyer,2005-08-18 11:36:55,4.99
Jon,Stephens,2005-08-18 11:40:09,0.99
Jon,Stephens,2005-08-18 11:41:47,2.99
Mike,Hillyer,2005-08-18 11:53:07,0.99
Mike,Hillyer,2005-08-18 11:55:42,3.99
Mike,Hillyer,2005-08-18 11:57:00,4.99
Mike,Hillyer,2005-08-18 11:58:48,10.99
Jon,Stephens,2005-08-18 11:59:44,2.99
Jon,Stephens,2005-08-18 12:10:03,8.99
Mike,Hillyer,2005-08-18 12:14:21,4.99
Jon,Stephens,2005-08-18 12:22:40,4.99
Jon,Stephens,2005-08-18 12:25:01,3.99
Mike,Hillyer,2005-08-18 12:25:16,4.99
Jon,Stephens,2005-08-18 12:26:37,4.99
Jon,Stephens,2005-08-18 12:26:43,8.99
Jon,Stephens,2005-08-18 12:31:34,2.99
Mike,Hillyer,2005-08-18 12:37:36,7.99
Jon,Stephens,2005-08-18 12:38:37,5.99
Jon,Stephens,2005-08-18 12:39:37,2.99
Mike,Hillyer,2005-08-18 12:41:41,4.99
Mike,Hillyer,2005-08-18 12:42:50,8.99
Jon,Stephens,2005-08-18 12:45:24,0.99
Mike,Hillyer,2005-08-18 12:48:22,4.99
Jon,Stephens,2005-08-18 12:48:45,14.98
Mike,Hillyer,2005-08-18 12:49:04,4.99
Mike,Hillyer,2005-08-18 12:53:38,7.99
Jon,Stephens,2005-08-18 12:53:49,6.99
Jon,Stephens,2005-08-18 12:56:37,4.99
Mike,Hillyer,2005-08-18 12:58:25,6.99
Jon,Stephens,2005-08-18 12:58:40,4.99
Mike,Hillyer,2005-08-18 13:01:08,2.99
Jon,Stephens,2005-08-18 13:05:37,2.99
Jon,Stephens,2005-08-18 13:05:51,4.99
Jon,Stephens,2005-08-18 13:13:13,4.99
Mike,Hillyer,2005-08-18 13:16:31,4.99
Mike,Hillyer,2005-08-18 13:16:46,4.99
Mike,Hillyer,2005-08-18 13:17:07,4.99
Jon,Stephens,2005-08-18 13:17:30,5.99
Jon,Stephens,2005-08-18 13:19:13,8.99
Mike,Hillyer,2005-08-18 13:20:13,2.99
Mike,Hillyer,2005-08-18 13:21:52,0.99
Jon,Stephens,2005-08-18 13:22:25,9.99
Jon,Stephens,2005-08-18 13:23:19,0.99
Jon,Stephens,2005-08-18 13:28:27,3.99
Mike,Hillyer,2005-08-18 13:31:45,6.99
Mike,Hillyer,2005-08-18 13:33:55,2.99
Jon,Stephens,2005-08-18 13:39:26,0.99
Jon,Stephens,2005-08-18 13:39:53,4.99
Mike,Hillyer,2005-08-18 13:40:20,4.99
Mike,Hillyer,2005-08-18 13:41:32,4.99
Mike,Hillyer,2005-08-18 13:42:14,0.99
Jon,Stephens,2005-08-18 13:42:45,0.99
Mike,Hillyer,2005-08-18 13:43:07,0.99
Mike,Hillyer,2005-08-18 13:45:40,2.99
Jon,Stephens,2005-08-18 13:45:41,7.99
Jon,Stephens,2005-08-18 13:48:31,4.99
Mike,Hillyer,2005-08-18 13:48:43,2.99
Mike,Hillyer,2005-08-18 13:48:46,6.99
Jon,Stephens,2005-08-18 13:52:41,2.99
Jon,Stephens,2005-08-18 13:53:36,0.99
Mike,Hillyer,2005-08-18 13:54:48,4.99
Mike,Hillyer,2005-08-18 13:57:50,2.99
Mike,Hillyer,2005-08-18 13:57:58,2.99
Jon,Stephens,2005-08-18 14:01:40,4.99
Mike,Hillyer,2005-08-18 14:04:41,7.99
Mike,Hillyer,2005-08-18 14:05:22,1.99
Jon,Stephens,2005-08-18 14:06:06,5.99
Jon,Stephens,2005-08-18 14:06:39,1.99
Jon,Stephens,2005-08-18 14:09:09,2.99
Jon,Stephens,2005-08-18 14:10:09,0.99
Mike,Hillyer,2005-08-18 14:17:30,5.99
Jon,Stephens,2005-08-18 14:18:30,2.99
Jon,Stephens,2005-08-18 14:21:11,0.99
Jon,Stephens,2005-08-18 14:23:55,2.99
Mike,Hillyer,2005-08-18 14:25:51,3.99
Mike,Hillyer,2005-08-18 14:28:00,6.99
Mike,Hillyer,2005-08-18 14:29:37,2.99
Mike,Hillyer,2005-08-18 14:29:39,4.99
Jon,Stephens,2005-08-18 14:35:26,5.99
Mike,Hillyer,2005-08-18 14:38:07,4.99
Jon,Stephens,2005-08-18 14:40:38,2.99
Jon,Stephens,2005-08-18 14:46:26,2.99
Jon,Stephens,2005-08-18 14:46:34,2.99
Mike,Hillyer,2005-08-18 14:46:54,0.99
Mike,Hillyer,2005-08-18 14:47:28,8.99
Mike,Hillyer,2005-08-18 14:49:22,1.99
Jon,Stephens,2005-08-18 14:49:55,4.99
Mike,Hillyer,2005-08-18 14:51:03,4.99
Jon,Stephens,2005-08-18 14:52:35,7.99
Mike,Hillyer,2005-08-18 14:53:58,5.99
Jon,Stephens,2005-08-18 14:54:19,4.99
Jon,Stephens,2005-08-18 14:58:51,0.99
Jon,Stephens,2005-08-18 15:00:03,3.99
Mike,Hillyer,2005-08-18 15:08:29,4.99
Jon,Stephens,2005-08-18 15:11:35,2.99
Jon,Stephens,2005-08-18 15:12:17,4.99
Jon,Stephens,2005-08-18 15:13:04,0.99
Jon,Stephens,2005-08-18 15:14:36,3.99
Mike,Hillyer,2005-08-18 15:15:44,3.99
Jon,Stephens,2005-08-18 15:20:46,6.99
Jon,Stephens,2005-08-18 15:23:31,5.99
Mike,Hillyer,2005-08-18 15:31:18,5.99
Mike,Hillyer,2005-08-18 15:32:54,0.99
Mike,Hillyer,2005-08-18 15:32:57,4.99
Mike,Hillyer,2005-08-18 15:37:42,6.99
Jon,Stephens,2005-08-18 15:38:31,2.99
Mike,Hillyer,2005-08-18 15:39:46,7.99
Jon,Stephens,2005-08-18 15:47:11,0.99
Mike,Hillyer,2005-08-18 15:47:49,0.99
Mike,Hillyer,2005-08-18 15:49:08,2.99
Mike,Hillyer,2005-08-18 15:49:15,6.99
Jon,Stephens,2005-08-18 15:51:12,0.99
Mike,Hillyer,2005-08-18 15:51:36,10.98
Jon,Stephens,2005-08-18 15:52:12,3.99
Jon,Stephens,2005-08-18 15:54:39,4.99
Mike,Hillyer,2005-08-18 16:03:13,1.99
Jon,Stephens,2005-08-18 16:04:45,2.99
Jon,Stephens,2005-08-18 16:06:31,5.99
Mike,Hillyer,2005-08-18 16:11:35,6.99
Jon,Stephens,2005-08-18 16:16:41,2.99
Jon,Stephens,2005-08-18 16:17:50,3.99
Jon,Stephens,2005-08-18 16:17:54,0.99
Jon,Stephens,2005-08-18 16:24:24,4.99
Jon,Stephens,2005-08-18 16:27:08,0.99
Mike,Hillyer,2005-08-18 16:29:35,2.99
Jon,Stephens,2005-08-18 16:34:02,2.99
Jon,Stephens,2005-08-18 16:34:03,4.99
Mike,Hillyer,2005-08-18 16:42:45,2.99
Mike,Hillyer,2005-08-18 16:44:24,4.99
Jon,Stephens,2005-08-18 16:47:52,2.99
Mike,Hillyer,2005-08-18 16:49:50,0.99
Jon,Stephens,2005-08-18 16:56:20,3.99
Mike,Hillyer,2005-08-18 16:58:48,4.99
Jon,Stephens,2005-08-18 16:59:37,4.99
